id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
WDR33DDX39B	9	0.00057553	0.0040799	0.023048	765	9	-2.0145	0.99942	0.99943	0.999999	3760	0	-2.0145
WDR33BCL2L1	9	0.00057627	0.0040891	0.02307	766	9	-1.893	0.99942	0.99943	0.999999	3759	0	-1.893
ZRSR2SMG1	9	0.00057922	0.0041006	0.0231	767	7	-1.7956	0.9944	0.99464	0.999999	3181	1	-1.7956
WDR33EXOSC9	9	0.00058071	0.0041051	0.0231	768	7	-1.2816	0.76697	0.916	0.999999	2368	1	-1.2816
XRN2EXOSC2	9	0.00058278	0.0041235	0.023173	769	9	-1.5518	0.99942	0.99943	0.999999	3757	0	-1.5518
CPSF2IWS1	9	0.00058378	0.0041327	0.023186	770	9	-0.81628	0.99942	0.99943	0.999999	3755	0	-0.81628
CDK19EXOSC2	9	0.00058438	0.0041373	0.023186	771	7	-1.8828	0.96137	0.98434	0.999999	2856	2	-1.8828
RNGTTMDM2	9	0.0005852	0.0041419	0.023186	772	8	-1.4648	0.993	0.99383	0.999999	3131	1	-1.4648
DOT1LTRA2B	9	0.00058656	0.004151	0.023207	773	9	-2.1935	0.99941	0.99943	0.999999	3754	0	-2.1935
NCBP1ALYREF	9	0.00059391	0.0041969	0.023411	774	8	-1.886	0.99849	0.99844	0.999999	3534	0	-1.886
RNASEH2BTHOC2	9	0.00059419	0.0042015	0.023411	775	9	-0.97281	0.99941	0.99941	0.999999	3752	0	-0.97281
CCNHEXOSC2	9	0.00059444	0.0042038	0.023411	776	9	-1.5841	0.99941	0.99941	0.999999	3751	0	-1.5841
WDR33DCP1A	9	0.00059778	0.0042244	0.023496	777	9	-1.8845	0.9994	0.99941	0.999999	3750	0	-1.8845
MTAPSMG1	9	0.00060107	0.0042634	0.023664	778	7	-1.5757	0.87687	0.96031	0.999999	2616	2	-1.5757
PAPOLAPTBP1	9	0.00060165	0.0042657	0.023664	779	9	-0.75619	0.9994	0.99941	0.999999	3749	0	-0.75619
XRN1ALYREF	9	0.00060294	0.0042726	0.023672	780	9	-0.45127	0.9994	0.9994	0.999999	3748	0	-0.45127
NCBP1PAF1	9	0.00060577	0.0042956	0.023769	781	6	-1.575	0.74416	0.90717	0.999999	2334	3	-1.575
SYMPKRBM27	9	0.00061042	0.0043231	0.023855	782	8	-1.1433	0.99817	0.9981	0.999999	3486	0	-1.1433
CDK9ALYREF	9	0.0006105	0.0043231	0.023855	783	9	-1.3968	0.99939	0.9994	0.999999	3745	0	-1.3968
MCL1EXOSC2	9	0.00061142	0.0043277	0.023855	784	8	-1.022	0.98788	0.99161	0.999999	3034	1	-1.022
REXO2SRSF1	9	0.0006136	0.0043506	0.023951	785	8	-1.429	0.99403	0.99441	0.999999	3165	1	-1.429
RNGTTALYREF	9	0.00061839	0.0043781	0.024041	786	7	-1.7457	0.95882	0.98332	0.999999	2825	2	-1.7457
RNGTTHNRNPA1	9	0.0006184	0.0043781	0.024041	787	9	-1.6844	0.99938	0.99938	0.999999	3744	0	-1.6844
CCNT2DDX39B	9	0.00061973	0.0043896	0.024073	788	9	-1.1505	0.99938	0.99938	0.999999	3743	0	-1.1505
NCBP1RBM7	9	0.00062358	0.004424	0.024231	789	6	-2.0489	0.84048	0.94585	0.999999	2533	3	-2.0489
CDK12EXOSC2	9	0.0006264	0.0044332	0.024251	790	9	-1.5945	0.99937	0.99937	0.999999	3741	0	-1.5945
SMN1BRCA2	9	0.00062935	0.0044538	0.024333	791	9	-0.74002	0.99937	0.99937	0.999999	3740	0	-0.74002
RNASEH2CHNRNPA1	9	0.00063476	0.004502	0.024547	792	9	-1.5241	0.99937	0.99937	0.999999	3739	0	-1.5241
NCBP1RBM26	9	0.00063566	0.0045089	0.024547	793	6	-1.4086	0.42088	0.72084	0.999999	1906	2	-1.4086
AQRDIS3L	9	0.00063625	0.0045112	0.024547	794	6	-1.7152	0.85656	0.95297	0.999999	2570	3	-1.7152
NUDT21SMG7	9	0.00063693	0.0045158	0.024547	795	9	-0.89181	0.99936	0.99936	0.999999	3738	0	-0.89181
CCNT2control	72	0.00064259	0.0096934	0.042744	796	47	-0.4014	1.0	1.0	0.999999	4251	15	-0.4014
RNASEH2BHNRNPA1	9	0.00064294	0.0045456	0.024622	797	9	-2.2932	0.99936	0.99935	0.999999	3737	0	-2.2932
CD81ALYREF	9	0.00064322	0.0045502	0.024622	798	9	-0.4474	0.99936	0.99935	0.999999	3736	0	-0.4474
CPSF1EXOSC3	9	0.00064377	0.0045502	0.024622	799	9	-0.71693	0.99936	0.99935	0.999999	3735	0	-0.71693
CPSF2EXOSC7	9	0.00064482	0.0045525	0.024622	800	8	-1.3065	0.9954	0.99534	0.999999	3213	1	-1.3065
RNASEH2BEXOSC8	9	0.00064652	0.004564	0.024635	801	9	-1.102	0.99935	0.99935	0.999999	3734	0	-1.102
DBR1TRA2B	9	0.00064741	0.0045731	0.024635	802	8	-2.4655	0.99389	0.99434	0.999999	3160	1	-2.4655
SYMPKEXOSC2	9	0.00064829	0.0045754	0.024635	803	9	-1.7334	0.99923	0.99923	0.999999	3691	0	-1.7334
CCNL2SRRT	9	0.00064873	0.0045777	0.024635	804	9	-0.89666	0.99935	0.99935	0.999999	3733	0	-0.89666
CDK19EXOSC9	9	0.0006511	0.0045984	0.024715	805	6	-0.98229	0.21344	0.4969	0.999999	1604	3	-0.98229
TAF4EXOSC2	9	0.00065306	0.0046075	0.024728	806	8	-1.4947	0.98381	0.99038	0.999999	2992	1	-1.4947
CNOT7BCL2L1	9	0.000654	0.0046121	0.024728	807	9	-3.5083	0.99935	0.99934	0.999999	3731	0	-3.5083
DROSHASRSF1	9	0.0006576	0.0046305	0.024795	808	8	-1.3435	0.98929	0.99209	0.999999	3051	1	-1.3435
CDK7ALYREF	9	0.00065903	0.0046465	0.024807	809	9	-0.59698	0.99934	0.99934	0.999999	3729	0	-0.59698
RNASEH2BTHOC5	9	0.00065982	0.0046511	0.024807	810	6	-0.47802	0.091622	0.28455	0.943244	1304	3	-0.47802
NCBP1NXF1	9	0.00065982	0.0046511	0.024807	811	6	-1.5691	0.65704	0.8714	0.999999	2227	3	-1.5691
PARP2EXOSC7	9	0.00066048	0.0046557	0.024807	812	3	0.19428	0.38761	0.69031	0.999999	1852	5	0.19428
CDK9THOC5	9	0.00066136	0.0046626	0.024814	813	8	-1.4177	0.97012	0.98773	0.999999	2932	1	-1.4177
DBR1NCBP1	9	0.0006624	0.0046764	0.024844	814	6	-1.5337	0.73387	0.90328	0.999999	2317	3	-1.5337
SRSF11SRSF1	9	0.00066324	0.0046832	0.024844	815	8	-1.9926	0.99482	0.99492	0.999999	3195	1	-1.9926
DOT1LEXOSC7	9	0.00066374	0.0046855	0.024844	816	4	0.10116	0.43122	0.72763	0.999999	1913	4	0.10116
NUDT21ZC3H3	9	0.00066834	0.0047062	0.024923	817	9	-0.56963	0.99933	0.99933	0.999999	3727	0	-0.56963
RPP30EXOSC7	9	0.00067165	0.0047291	0.02497	818	6	-0.4124	0.99159	0.99304	0.999999	3094	1	-0.4124
CDK9MDM2	9	0.00067284	0.004736	0.02497	819	8	-2.2197	0.99797	0.99787	0.999999	3457	0	-2.2197
CTIFTRA2B	9	0.0006729	0.004736	0.02497	820	9	-0.86209	0.99933	0.99933	0.999999	3726	0	-0.86209
CCNL2SF3B1	9	0.00067319	0.0047383	0.02497	821	9	-1.3583	0.99933	0.99933	0.999999	3725	0	-1.3583
ANGTHOC2	9	0.00067548	0.0047498	0.025	822	9	-0.59812	0.99932	0.99932	0.999999	3724	0	-0.59812
CDK13HNRNPA1	9	0.0006772	0.0047567	0.025006	823	9	-2.244	0.99932	0.99932	0.999999	3723	0	-2.244
NCBP1NCBP2	9	0.00067961	0.0047658	0.025023	824	6	-1.2837	0.067461	0.23224	0.799323	1258	3	-1.2837
NCBP1TRA2B	9	0.00068354	0.0047842	0.025071	825	9	-2.113	0.99932	0.99932	0.999999	3722	0	-2.113
RNASEH1BCL2L1	9	0.00068441	0.0047865	0.025071	826	9	-0.96793	0.99932	0.99932	0.999999	3721	0	-0.96793
PAN2THOC2	9	0.00068819	0.0048117	0.025136	827	9	-0.59996	0.99931	0.99931	0.999999	3720	0	-0.59996
ANGTRA2B	9	0.00068849	0.0048117	0.025136	828	9	-1.8546	0.99931	0.99931	0.999999	3719	0	-1.8546
WDR33U2AF2	9	0.00068907	0.0048163	0.025136	829	9	-1.2597	0.99931	0.99931	0.999999	3718	0	-1.2597
CPSF1EXOSC7	9	0.0006917	0.0048369	0.025213	830	9	-0.88842	0.99931	0.99931	0.999999	3717	0	-0.88842
CCNL1SMG1	9	0.00069935	0.0048897	0.025426	831	9	-1.8005	0.9993	0.9993	0.999999	3716	0	-1.8005
SRSF11SMG6	9	0.00069964	0.0048897	0.025426	832	9	-0.41482	0.9993	0.9993	0.999999	3715	0	-0.41482
C17orf85EXOSC9	9	0.00070155	0.0049012	0.025437	833	6	-1.0985	0.10909	0.32035	0.999999	1352	3	-1.0985
ELAC2SMG1	9	0.0007021	0.0049035	0.025437	834	7	-1.5316	0.96733	0.98708	0.999999	2918	2	-1.5316
DBR1BCL2L1	9	0.0007029	0.0049195	0.025483	835	9	-1.1415	0.9993	0.99929	0.999999	3714	0	-1.1415
SMN1PRMT5	9	0.00070409	0.0049241	0.025483	836	9	-0.96251	0.9993	0.99929	0.999999	3713	0	-0.96251
SMN1SF3B1	9	0.00070797	0.0049516	0.025594	837	9	-1.2049	0.99929	0.99928	0.999999	3711	0	-1.2049
NUDT21EXOSC4	9	0.00071337	0.0049906	0.025765	838	9	-0.92503	0.99929	0.99928	0.999999	3710	0	-0.92503
SYMPKNCBP1	9	0.00072022	0.0050182	0.025869	839	8	-2.0096	0.99828	0.99821	0.999999	3503	0	-2.0096
WDR33SMG7	9	0.00072123	0.0050228	0.025869	840	9	-1.2512	0.99928	0.99927	0.999999	3709	0	-1.2512
SMN1TRA2B	9	0.00072641	0.005064	0.026051	841	9	-2.1676	0.99927	0.99927	0.999999	3708	0	-2.1676
SMN1UPF2	9	0.00073193	0.0051237	0.026311	842	9	-0.72148	0.99927	0.99926	0.999999	3707	0	-0.72148
CDK9HNRNPA1	9	0.00073378	0.0051352	0.026311	843	9	-2.0747	0.99927	0.99926	0.999999	3706	0	-2.0747
ANGMDM2	9	0.00073409	0.0051398	0.026311	844	9	-0.83206	0.99927	0.99926	0.999999	3705	0	-0.83206
WDR33RBM26	9	0.00073471	0.0051466	0.026311	845	9	-1.5986	0.99927	0.99926	0.999999	3704	0	-1.5986
FAM103A1EXOSC7	9	0.00073494	0.0051466	0.026311	846	4	0.45919	0.13568	0.37171	0.999999	1422	5	0.45919
PAPOLAHNRNPC	9	0.00073562	0.0051512	0.026311	847	8	-1.523	0.99572	0.99561	0.999999	3238	1	-1.523
CDK7EXOSC8	9	0.00073718	0.0051604	0.026327	848	9	-1.3899	0.99926	0.99926	0.999999	3703	0	-1.3899
MCL1MDM2	9	0.00074269	0.0051994	0.02649	849	8	-1.3984	0.99813	0.99805	0.999999	3479	0	-1.3984
CCNT1TRA2B	9	0.00074372	0.0052063	0.02649	850	9	-2.2677	0.99926	0.99926	0.999999	3702	0	-2.2677
AQRZFC3H1	9	0.00074497	0.0052109	0.02649	851	9	-1.9041	0.99926	0.99925	0.999999	3701	0	-1.9041
XRN2TRA2B	9	0.00074967	0.0052361	0.026587	852	9	-1.2749	0.99925	0.99925	0.999999	3699	0	-1.2749
CCNCMDM2	9	0.00075251	0.0052476	0.026614	853	9	-0.63853	0.99925	0.99924	0.999999	3698	0	-0.63853
CPSF2PRMT5	9	0.00075408	0.0052613	0.026652	854	9	-1.079	0.99925	0.99924	0.999999	3697	0	-1.079
RNMTPABPN1	9	0.00075662	0.0052797	0.026683	855	9	-1.8004	0.99924	0.99924	0.999999	3696	0	-1.8004
RNMTNCBP1	9	0.00075667	0.0052797	0.026683	856	6	-1.8337	0.39555	0.69818	0.999999	1867	3	-1.8337
FAM208AMDM2	9	0.00076011	0.0053049	0.026779	857	9	-1.2962	0.99924	0.99924	0.999999	3695	0	-1.2962
RNPC3THOC2	9	0.00076043	0.0053118	0.026782	858	9	-0.42037	0.99924	0.99924	0.999999	3694	0	-0.42037
FAM208AALYREF	9	0.00076313	0.0053256	0.02682	859	8	-0.69231	0.99885	0.99883	0.999999	3608	0	-0.69231
RNASEH2AALYREF	9	0.00076586	0.0053393	0.026858	860	9	-0.63311	0.99923	0.99923	0.999999	3693	0	-0.63311
CCNT2SRSF1	9	0.00077165	0.0053921	0.027092	861	9	-1.9136	0.99923	0.99923	0.999999	3692	0	-1.9136
CPSF1EXOSC1	9	0.0007791	0.0054357	0.027271	862	9	-0.96365	0.99922	0.99922	0.999999	3690	0	-0.96365
CDK11BSKIV2L2	9	0.00078045	0.0054403	0.027271	863	7	-0.9459	0.93929	0.9764	0.999999	2722	1	-0.9459
RNASEH1THOC2	9	0.00078465	0.005454	0.027308	864	9	-0.74047	0.99922	0.99921	0.999999	3689	0	-0.74047
SMN1ZC3H18	9	0.00078597	0.0054655	0.027334	865	8	-0.76624	0.99874	0.99871	0.999999	3582	0	-0.76624
PAPOLABCL2L1	9	0.00078728	0.005477	0.02736	866	9	-1.3983	0.99921	0.99921	0.999999	3688	0	-1.3983
MTAPHNRNPA1	9	0.00079852	0.0055504	0.027687	867	9	-2.2515	0.9992	0.9992	0.999999	3687	0	-2.2515
CDK13THOC2	9	0.00080074	0.0055596	0.027687	868	8	-0.84903	0.99872	0.99871	0.999999	3580	0	-0.84903
SYMPKNRDE2	9	0.00080118	0.0055619	0.027687	869	9	-1.4107	0.9992	0.9992	0.999999	3686	0	-1.4107
AQRSMG1	9	0.00080427	0.0055894	0.027792	870	8	-1.5734	0.99809	0.99801	0.999999	3476	0	-1.5734
MOV10NCBP1	9	0.0008064	0.0056008	0.027817	871	6	-1.6408	0.11619	0.33427	0.999999	1371	3	-1.6408
CCNT2NCBP1	9	0.00081415	0.0056651	0.028104	872	7	-1.6009	0.91837	0.97029	0.999999	2677	1	-1.6009
CDK12PTBP1	9	0.00082108	0.0057064	0.028268	873	9	-0.91133	0.99918	0.99919	0.999999	3685	0	-0.91133
CSTF2ALYREF	9	0.00082245	0.0057156	0.028268	874	9	-0.37476	0.99918	0.99919	0.999999	3684	0	-0.37476
CCNL2C17orf85	9	0.00082347	0.0057178	0.028268	875	9	-0.58808	0.99918	0.99919	0.999999	3683	0	-0.58808
SMN1PAF1	9	0.00082896	0.0057591	0.02843	876	9	-0.76068	0.99917	0.99918	0.999999	3682	0	-0.76068
SRSF11IWS1	9	0.00083068	0.0057637	0.02843	877	9	-0.72781	0.99917	0.99918	0.999999	3681	0	-0.72781
PARNTRA2B	9	0.00083378	0.0057729	0.028443	878	9	-1.6476	0.99917	0.99918	0.999999	3680	0	-1.6476
CNOT7SKIV2L2	9	0.0008374	0.0057981	0.028534	879	7	-1.4982	0.9967	0.99659	0.999999	3301	0	-1.4982
HNRNPH1PABPN1	9	0.00084074	0.0058119	0.02856	880	8	-3.2988	0.99616	0.99602	0.999999	3261	1	-3.2988
CSTF1HNRNPA1	9	0.00084156	0.0058165	0.02856	881	8	-1.652	0.98555	0.99085	0.999999	3012	1	-1.652
MTAPMDM2	9	0.00084666	0.0058624	0.028742	882	9	-1.2003	0.99915	0.99917	0.999999	3679	0	-1.2003
DXOTHOC5	9	0.00084827	0.005867	0.028742	883	6	-1.114	0.0022679	0.013866	0.077321	775	3	-1.114
DBR1EXOSC9	9	0.0008532	0.0058922	0.02879	884	6	-1.082	0.39404	0.69658	0.999999	1865	3	-1.082
PAPOLANCBP1	9	0.00085335	0.0058945	0.02879	885	7	-2.195	0.9956	0.99552	0.999999	3228	1	-2.195
CDK8TRA2B	9	0.00085369	0.0058968	0.02879	886	9	-1.7364	0.99915	0.99916	0.999999	3677	0	-1.7364
AQRNCBP1	9	0.00085839	0.0059427	0.028981	887	8	-2.0632	0.96239	0.98484	0.999999	2867	1	-2.0632
TP53TRA2B	9	0.00086042	0.0059587	0.029016	888	9	-1.0428	0.99914	0.99916	0.999999	3675	0	-1.0428
SYMPKSRSF1	9	0.00086171	0.0059633	0.029016	889	8	-1.8009	0.99048	0.99253	0.999999	3066	1	-1.8009
CCNL2EXOSC1	9	0.00086434	0.0059748	0.02904	890	9	-0.40614	0.99914	0.99915	0.999999	3674	0	-0.40614
CPSF1U2AF2	9	0.00086649	0.0059977	0.029118	891	9	-0.90361	0.99913	0.99915	0.999999	3673	0	-0.90361
WDR33BRCA2	9	0.00087151	0.0060344	0.029253	892	9	-1.6306	0.99913	0.99915	0.999999	3672	0	-1.6306
CPSF1CD81	9	0.00087259	0.006039	0.029253	893	9	-0.62119	0.99913	0.99915	0.999999	3671	0	-0.62119
CSTF1EXOSC8	9	0.00087331	0.0060482	0.029265	894	9	-0.6195	0.99913	0.99914	0.999999	3670	0	-0.6195
DROSHAZFC3H1	9	0.00087728	0.0060711	0.029278	895	9	-0.84587	0.99912	0.99914	0.999999	3668	0	-0.84587
RNGTTPARP1	9	0.00087746	0.0060734	0.029278	896	6	-1.5717	0.80358	0.93038	0.999999	2429	3	-1.5717
AQRUPF2	9	0.00087829	0.0060757	0.029278	897	6	-2.1293	0.46051	0.74709	0.999999	1938	2	-2.1293
RNASELTRA2B	9	0.00087872	0.006078	0.029278	898	9	-1.2343	0.99912	0.99914	0.999999	3667	0	-1.2343
ERCC2NCBP1	9	0.00088184	0.0061032	0.029356	899	6	-1.8059	0.47347	0.75562	0.999999	1953	3	-1.8059
NUDT21UPF2	9	0.00088308	0.0061078	0.029356	900	9	-0.88826	0.99912	0.99913	0.999999	3666	0	-0.88826
PAPOLGTHOC2	9	0.00088636	0.0061354	0.029433	901	9	-0.75861	0.99911	0.99913	0.999999	3665	0	-0.75861
NUDT21ZC3H18	9	0.00088709	0.0061377	0.029433	902	9	-0.62664	0.99911	0.99913	0.999999	3664	0	-0.62664
CDK19EXOSC7	9	0.00088929	0.0061629	0.029511	903	3	0.28993	0.1455	0.38989	0.999999	1453	6	0.28993
RNASELMDM2	9	0.00088965	0.0061675	0.029511	904	9	-0.25332	0.99911	0.99913	0.999999	3663	0	-0.25332
CDK9EXOSC5	9	0.00089057	0.0061789	0.029511	905	8	-1.3461	0.97716	0.98893	0.999999	2954	1	-1.3461
SYMPKEXOSC9	9	0.00089085	0.0061812	0.029511	906	7	-1.3178	0.90493	0.96671	0.999999	2649	1	-1.3178
CCNHNCBP1	9	0.00089401	0.0062042	0.029588	907	8	-2.1288	0.99148	0.993	0.999999	3091	1	-2.1288
PAPOLBNCBP1	9	0.00089656	0.0062134	0.029599	908	6	-1.5675	0.40932	0.71173	0.999999	1893	3	-1.5675
CCNKTRA2B	9	0.00089774	0.0062248	0.02961	909	9	-1.2034	0.9991	0.99912	0.999999	3662	0	-1.2034
CCNT2THOC5	9	0.00089882	0.0062294	0.02961	910	7	-1.017	0.88654	0.96237	0.999999	2627	1	-1.017
NCBP1DCP1A	9	0.00092778	0.0064175	0.030471	911	6	-1.7943	0.42027	0.72037	0.999999	1904	3	-1.7943
MOV10EXOSC2	9	0.0009309	0.0064359	0.030513	912	7	-1.6747	0.94636	0.97866	0.999999	2755	2	-1.6747
NCBP1HNRNPC	9	0.00093405	0.0064405	0.030513	913	8	-1.5297	0.78492	0.923	0.999999	2396	1	-1.5297
CDK12EXOSC9	9	0.00094099	0.006484	0.030685	914	6	-0.8466	0.55156	0.80581	0.999999	2045	3	-0.8466
BRCA1EXOSC8	9	0.00094682	0.0065322	0.030812	915	8	-1.2151	0.9892	0.99206	0.999999	3048	1	-1.2151
BRCA1THOC5	9	0.00094736	0.0065322	0.030812	916	7	-1.3474	0.70023	0.89075	0.999999	2287	1	-1.3474
CDK20THOC5	9	0.00094747	0.0065322	0.030812	917	6	-0.45338	0.0082927	0.043989	0.208863	911	3	-0.45338
SMN1THOC5	9	0.00095989	0.0066079	0.031135	918	8	-0.81901	0.99868	0.99867	0.999999	3570	0	-0.81901
ELAC2THOC2	9	0.00096522	0.0066469	0.031285	919	8	-0.86758	0.99885	0.99883	0.999999	3607	0	-0.86758
AQRTHOC5	9	0.00096983	0.0066699	0.031359	920	8	-1.4221	0.97116	0.98787	0.999999	2936	1	-1.4221
XRN2EXOSC7	9	0.00099852	0.006835	0.0321	921	4	-0.041938	0.85509	0.95236	0.999999	2566	3	-0.041938
CCNCPABPN1	9	0.001015	0.0069474	0.032593	922	8	-2.705	0.99879	0.99877	0.999999	3589	0	-2.705
ELAC2EXOSC8	9	0.0010189	0.0069658	0.032643	923	8	-1.0169	0.99833	0.99827	0.999999	3514	0	-1.0169
SYMPKSF3B1	9	0.0010225	0.0069864	0.03268	924	8	-1.7215	0.99875	0.99872	0.999999	3584	0	-1.7215
DROSHAALYREF	9	0.0010236	0.0069887	0.03268	925	7	-1.3005	0.99738	0.99727	0.999999	3385	0	-1.3005
CPSF3SMG1	9	0.0010382	0.0071011	0.033169	926	8	-2.3434	0.99901	0.99901	0.999999	3643	0	-2.3434
PAN2NCBP1	9	0.0010471	0.0071333	0.033269	927	6	-1.7803	0.28893	0.58525	0.999999	1699	3	-1.7803
BRCA1SKIV2L2	9	0.0010483	0.0071378	0.033269	928	7	-1.3531	0.73134	0.90233	0.999999	2313	2	-1.3531
RNGTTNCBP2	9	0.0010559	0.0071814	0.033436	929	6	-1.2385	0.10538	0.31298	0.999999	1340	3	-1.2385
CDK11BTRA2B	9	0.0010605	0.0072158	0.033545	930	8	-1.2906	0.99879	0.99877	0.999999	3590	0	-1.2906
NUDT21PAF1	9	0.0010615	0.0072204	0.033545	931	8	-1.0062	0.99878	0.99876	0.999999	3587	0	-1.0062
NCBP1UPF1	9	0.0010684	0.007264	0.033675	932	6	-1.8784	0.7226	0.89905	0.999999	2307	3	-1.8784
CDK19NCBP1	9	0.0010691	0.007264	0.033675	933	6	-1.5322	0.62121	0.84956	0.999999	2153	3	-1.5322
SYMPKTHOC5	9	0.0010784	0.0073099	0.033851	934	8	-1.3555	0.99896	0.99895	0.999999	3631	0	-1.3555
PARP2EXOSC2	9	0.0010895	0.007365	0.034033	935	7	-1.4252	0.95615	0.98225	0.999999	2801	1	-1.4252
RNASEH2AEXOSC7	9	0.0010899	0.007365	0.034033	936	3	0.35579	0.15269	0.40308	0.999999	1475	6	0.35579
BRCA1TRA2B	9	0.0011083	0.0075003	0.034622	937	8	-2.0014	0.99356	0.99416	0.999999	3154	1	-2.0014
RNGTTSRSF1	9	0.0011117	0.0075141	0.034643	938	8	-1.3491	0.97718	0.98894	0.999999	2955	1	-1.3491
CSTF3SMG1	9	0.0011142	0.0075209	0.034643	939	8	-1.4811	0.99546	0.9954	0.999999	3219	1	-1.4811
WDR33EXOSC3	9	0.0011345	0.0076265	0.03507	940	8	-1.5987	0.99899	0.99898	0.999999	3639	0	-1.5987
REXO2EXOSC8	9	0.0011381	0.0076379	0.03507	941	8	-0.85951	0.99695	0.99686	0.999999	3322	0	-0.85951
AQRPARP1	9	0.0011384	0.0076379	0.03507	942	6	-1.8594	0.9314	0.97405	0.999999	2701	2	-1.8594
CDK9PTBP1	9	0.0011649	0.0078283	0.035906	943	8	-1.8668	0.99879	0.99877	0.999999	3588	0	-1.8668
CCNCEXOSC7	9	0.0011844	0.0079155	0.036267	944	3	0.47129	0.099355	0.30068	0.984634	1319	6	0.47129
RNGTTSF3B1	9	0.0011887	0.007943	0.036347	945	7	-1.6484	0.96086	0.98418	0.999999	2849	1	-1.6484
CPSF3ALYREF	9	0.00119	0.0079499	0.036347	946	8	-0.87907	0.99867	0.99867	0.999999	3567	0	-0.87907
CCNL2THOC5	9	0.0011915	0.0079591	0.036351	947	8	-1.8986	0.99826	0.99819	0.999999	3501	0	-1.8986
SYMPKTRA2B	9	0.0012016	0.008005	0.036522	948	8	-2.1149	0.99898	0.99896	0.999999	3637	0	-2.1149
ZRSR2EXOSC7	9	0.0012074	0.0080256	0.036549	949	3	0.062773	0.42518	0.72357	0.999999	1908	4	0.062773
CPSF2NRDE2	9	0.0012144	0.0080623	0.036639	950	8	-1.7104	0.98123	0.98977	0.999999	2976	1	-1.7104
AQREXOSC3	9	0.0012167	0.0080646	0.036639	951	7	-1.6959	0.95725	0.9827	0.999999	2808	2	-1.6959
REXO2EXOSC2	9	0.0012222	0.0081334	0.036913	952	8	-1.5073	0.99837	0.99831	0.999999	3519	0	-1.5073
NCBP1EXOSC2	9	0.0012358	0.0082229	0.03728	953	8	-1.8125	0.97606	0.98871	0.999999	2950	1	-1.8125
SYMPKDIS3L	9	0.0012518	0.0083032	0.037604	954	8	-0.89863	0.99774	0.99766	0.999999	3427	0	-0.89863
TP53THOC5	9	0.0012542	0.0083193	0.037637	955	6	-0.91966	1.787e-07	1.147e-06	3.3e-05	142	3	-0.91966
CPSF3control	72	0.001269	0.017532	0.068523	956	46	-0.4196	1.0	1.0	0.999999	4259	12	-0.4196
AQRZC3H18	9	0.0012725	0.0084156	0.038025	957	6	-1.697	0.78512	0.92308	0.999999	2397	3	-1.697
CCNT2SKIV2L2	9	0.0012733	0.0084225	0.038025	958	7	-1.0292	0.99709	0.997	0.999999	3340	0	-1.0292
PAN3NCBP1	9	0.0012785	0.0084454	0.038088	959	6	-1.7849	0.71504	0.89623	0.999999	2304	3	-1.7849
SRSF11C17orf85	9	0.0012832	0.0084661	0.038142	960	7	-1.0381	0.99716	0.99706	0.999999	3354	0	-1.0381
BRCA1ALYREF	9	0.0012938	0.0085234	0.03836	961	8	-1.3568	0.9976	0.99754	0.999999	3409	0	-1.3568
PAN2THOC5	9	0.0013021	0.0085693	0.038526	962	6	-0.8573	0.00027438	0.0021575	0.016931	551	3	-0.8573
ANGNCBP1	9	0.0013321	0.0087253	0.039187	963	6	-1.943	0.077784	0.25509	0.866235	1274	3	-1.943
CPSF2RBM27	9	0.0013493	0.00884	0.039661	964	7	-0.90408	0.99664	0.99652	0.999999	3296	0	-0.90408
SYMPKZFC3H1	9	0.0013813	0.0090258	0.040452	965	8	-1.1836	0.99851	0.99846	0.999999	3538	0	-1.1836
FAM208AEXOSC2	9	0.0013943	0.0090992	0.040739	966	8	-2.0182	0.99547	0.99541	0.999999	3220	1	-2.0182
DROSHAPABPN1	9	0.001414	0.0092139	0.04121	967	8	-2.1085	0.99863	0.99863	0.999999	3558	0	-2.1085
BRCA1EXOSC1	9	0.0014192	0.0092506	0.041326	968	7	-0.9387	0.54137	0.79965	0.999999	2033	2	-0.9387
NCBP1BCL2L1	9	0.0014231	0.009269	0.041326	969	8	-2.393	0.99773	0.99765	0.999999	3423	0	-2.393
CSTF2NCBP1	9	0.0014238	0.0092736	0.041326	970	6	-1.842	0.046613	0.17631	0.653725	1167	3	-1.842
XRN2EXOSC9	9	0.0014263	0.0092782	0.041326	971	6	-1.1775	0.34044	0.64143	0.999999	1775	3	-1.1775
AQREXOSC5	9	0.0014367	0.0093332	0.041528	972	7	-2.2426	0.98633	0.99108	0.999999	3020	1	-2.2426
NCBP1SF3B1	9	0.0014503	0.0094204	0.041873	973	8	-1.5076	0.9657	0.9863	0.999999	2903	1	-1.5076
RNGTTEXOSC5	9	0.0014599	0.0094777	0.042084	974	7	-1.6654	0.70873	0.89389	0.999999	2298	2	-1.6654
CPSF3EXOSC9	9	0.0014628	0.0094892	0.042092	975	6	-1.149	0.21036	0.49313	0.999999	1602	3	-1.149
CD81EXOSC9	9	0.0014676	0.0095167	0.042171	976	6	-1.01	0.33073	0.63121	0.999999	1764	3	-1.01
XRN2EXOSC8	9	0.0014706	0.0095351	0.042209	977	8	-1.3806	0.99815	0.99807	0.999999	3484	0	-1.3806
